Abundance,ID,name
"5","K01764","cytochrome c heme-lyase [EC:4.4.1.17]"
"5","K01155","type II restriction enzyme [EC:3.1.21.4]"
"5","K01151","deoxyribonuclease IV [EC:3.1.21.2]"
"5","K01046","triacylglycerol lipase [EC:3.1.1.3]"
"5","K00587","protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100]"
"5","K00304","sarcosine oxidase, subunit delta [EC:1.5.3.1]"
"4","K22985","G protein-coupled receptor 107"
"4","K22939","immediate early response 3-interacting protein 1"
"4","K22366","thioredoxin reductase-like selenoprotein T"
"4","K22145","transmembrane protein 18"
"4","K21481","heme oxygenase (mycobilin-producing) [EC:1.14.99.57]"
"4","K20798","small RNA 2'-O-methyltransferase [EC:2.1.1.-]"
"4","K20302","trafficking protein particle complex subunit 3"
"4","K20185","biogenesis of lysosome-related organelles complex 1 subunit 1"
"4","K19055","Ala-tRNA(Pro) deacylase [EC:3.1.1.-]"
"4","K18923","antitoxin StbD"
"4","K18468","vacuolar protein sorting-associated protein 35"
"4","K18460","exportin-7"
"4","K17969","mitochondrial fission 1 protein"
"4","K17804","mitochondrial import inner membrane translocase subunit TIM44"
"4","K17769","mitochondrial import receptor subunit TOM22"
"4","K16462","centrosomal protein CEP164"
"4","K16368","diacylglycerol kinase (CTP) [EC:2.7.1.174]"
"4","K15635","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]"
"4","K15148","mediator of RNA polymerase II transcription subunit 7"
"4","K14824","ribosome biogenesis protein ERB1"
"4","K14407","cleavage stimulation factor subunit 2"
"4","K14404","cleavage and polyadenylation specificity factor subunit 4"
"4","K13643","Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor"
"4","K13206","coiled-coil domain-containing protein 55"
"4","K12948","signal peptidase complex subunit 3 [EC:3.4.-.-]"
"4","K12624","U6 snRNA-associated Sm-like protein LSm5"
"4","K12165","ufm1-conjugating enzyme 1"
"4","K12162","ubiquitin-fold modifier 1"
"4","K12061","conjugal transfer pilus assembly protein TraW"
"4","K12057","conjugal transfer pilus assembly protein TraF"
"4","K10842","CDK-activating kinase assembly factor MAT1"
"4","K10661","E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]"
"4","K10533","limonene-1,2-epoxide hydrolase [EC:3.3.2.8]"
"4","K09990","uncharacterized protein"
"4","K09977","uncharacterized protein"
"4","K09964","uncharacterized protein"
"4","K09931","uncharacterized protein"
"4","K09918","uncharacterized protein"
"4","K09916","uncharacterized protein"
"4","K09912","uncharacterized protein"
"4","K09048","cyclic AMP-responsive element-binding protein 3"
"4","K08991","crossover junction endonuclease MUS81 [EC:3.1.22.-]"
"4","K08926","light-harvesting complex 1 alpha chain"
"4","K08901","photosystem II oxygen-evolving enhancer protein 3"
"4","K08341","GABA(A) receptor-associated protein"
"4","K08288","protein kinase C substrate 80K-H"
"4","K08059","interferon, gamma-inducible protein 30"
"4","K07800","AgrD protein"
"4","K07403","membrane-bound serine protease (ClpP class)"
"4","K07274","MipA family protein"
"4","K07051","uncharacterized protein"
"4","K06990","MEMO1 family protein"
"4","K06628","cell division control protein 45"
"4","K04782","isochorismate pyruvate lyase [EC:4.2.99.21]"
"4","K04756","alkyl hydroperoxide reductase subunit D"
"4","K04335","minor curlin subunit"
"4","K04059","type III secretion protein X"
"4","K03830","putative acetyltransferase [EC:2.3.1.-]"
"4","K03824","putative acetyltransferase [EC:2.3.1.-]"
"4","K03789","[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]"
"4","K03741","arsenate reductase (thioredoxin) [EC:1.20.4.4]"
"4","K03474","pyridoxine 5-phosphate synthase [EC:2.6.99.2]"
"4","K03464","muconolactone D-isomerase [EC:5.3.3.4]"
"4","K03385","nitrite reductase (cytochrome c-552) [EC:1.7.2.2]"
"4","K03256","tRNA (adenine58-N1)-methyltransferase non-catalytic subunit"
"4","K03248","translation initiation factor 3 subunit G"
"4","K03181","chorismate--pyruvate lyase [EC:4.1.3.40]"
"4","K03145","transcription elongation factor S-II"
"4","K03138","transcription initiation factor TFIIF subunit alpha"
"4","K03109","signal recognition particle subunit SRP9"
"4","K03008","DNA-directed RNA polymerase II subunit RPB11"
"4","K03004","DNA-directed RNA polymerase I subunit RPA43"
"4","K02979","small subunit ribosomal protein S28e"
"4","K02462","general secretion pathway protein M"
"4","K02413","flagellar FliJ protein"
"4","K02125","F-type H+-transporting ATPase subunit 8"
"4","K01920","glutathione synthase [EC:6.3.2.3]"
"4","K01818","L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]"
"4","K01545","potassium-transporting ATPase KdpF subunit"
"4","K01061","carboxymethylenebutenolidase [EC:3.1.1.45]"
"4","K00801","farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]"
"4","K00518","nickel superoxide dismutase [EC:1.15.1.1]"
"4","K00419","ubiquinol-cytochrome c reductase subunit 9"
"4","K00395","adenylylsulfate reductase, subunit B [EC:1.8.99.2]"
"3","K23194","transcriptional repressor p66"
"3","K23166","optic atrophy 3 protein"
"3","K22830","essential MCU regulator, mitochondrial"
"3","K22756","E3 SUMO-protein ligase NSE2 [EC:2.3.2.-]"
"3","K20528","type IV secretion system protein TrbC"
"3","K20280","trafficking protein particle complex subunit 5"
"3","K19202","histone deacetylase complex subunit SAP30"
"3","K19058","mercuric ion transport protein"
"3","K18816","aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]"
"3","K18730","PERQ amino acid-rich with GYF domain-containing protein"
"3","K18185","cytochrome c oxidase assembly protein subunit 23"
"3","K17808","mitochondrial protein import protein ZIM17"
"3","K16163","maleylpyruvate isomerase [EC:5.2.1.4]"
"3","K15790","nitrogen fixation protein NifQ"
"3","K15761","toluene monooxygenase system protein B [EC:1.14.13.236 1.14.13.-]"
"3","K15193","protein SPT2"
"3","K14977","(S)-ureidoglycine aminohydrolase [EC:3.5.3.26]"
"3","K14851","ribosomal RNA-processing protein 17"
"3","K14849","ribosomal RNA-processing protein 1"
"3","K14840","nucleolar protein 53"
"3","K14623","DNA-damage-inducible protein D"
"3","K14552","NET1-associated nuclear protein 1 (U3 small nucleolar RNA-associated protein 17)"
"3","K14379","tartrate-resistant acid phosphatase type 5 [EC:3.1.3.2]"
"3","K14015","nuclear protein localization protein 4 homolog"
"3","K13336","peroxin-3"
"3","K13110","microfibrillar-associated protein 1"
"3","K12883","nuclear cap-binding protein subunit 2"
"3","K12572","PAB-dependent poly(A)-specific ribonuclease subunit 3"
"3","K12304","soluble calcium-activated nucleotidase 1 [EC:3.6.1.6]"
"3","K12164","ubiquitin-like modifier-activating enzyme 5"
"3","K11864","BRCA1/BRCA2-containing complex subunit 3 [EC:3.4.19.-]"
"3","K11322","enhancer of polycomb-like protein"
"3","K09775","uncharacterized protein"
"3","K09660","mannose-P-dolichol utilization defect 1"
"3","K09004","uncharacterized protein"
"3","K07936","GTP-binding nuclear protein Ran"
"3","K07766","diphosphoinositol-polyphosphate diphosphatase [EC:3.6.1.52]"
"3","K07765","S2P endopeptidase [EC:3.4.24.85]"
"3","K07575","PUA domain protein"
"3","K07337","penicillin-binding protein activator"
"3","K07242","putative multicomponent Na+:H+ antiporter subunit B"
"3","K07164","uncharacterized protein"
"3","K07069","uncharacterized protein"
"3","K07053","3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"
"3","K06906","uncharacterized protein"
"3","K06346","spoIIIJ-associated protein"
"3","K06210","nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18]"
"3","K06137","pyrroloquinoline-quinone synthase [EC:1.3.3.11]"
"3","K06100","symplekin"
"3","K06072","deoxyhypusine monooxygenase [EC:1.14.99.29]"
"3","K04030","ethanolamine utilization protein EutQ"
"3","K04027","ethanolamine utilization protein EutM"
"3","K03861","phosphatidylinositol glycan, class P"
"3","K03311","branched-chain amino acid:cation transporter, LIVCS family"
"3","K03142","transcription initiation factor TFIIH subunit 2"
"3","K03136","transcription initiation factor TFIIE subunit alpha"
"3","K02943","large subunit ribosomal protein LP2"
"3","K02932","large subunit ribosomal protein L5e"
"3","K02891","large subunit ribosomal protein L22e"
"3","K02719","photosystem II PsbU protein"
"3","K02537","mitotic spindle assembly checkpoint protein MAD2"
"3","K02431","L-fucose mutarotase [EC:5.1.3.29]"
"3","K02385","flagellar protein FlbD"
"3","K02342","DNA polymerase III subunit epsilon [EC:2.7.7.7]"
"3","K01804","L-arabinose isomerase [EC:5.3.1.4]"
"3","K01112","phosphohistidine phosphatase [EC:3.9.1.3]"
"3","K01008","selenide, water dikinase [EC:2.7.9.3]"
"3","K01001","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]"
"3","K00997","holo-[acyl-carrier protein] synthase [EC:2.7.8.7]"
"3","K00902","dolichol kinase [EC:2.7.1.108]"
"3","K00247","fumarate reductase subunit D"
"3","K00126","formate dehydrogenase subunit delta [EC:1.17.1.9]"
"2","K23339","protein yippee-like 5"
"2","K23314","telomerase Cajal body protein 1"
"2","K23242","manganese efflux pump family protein"
"2","K23026","LIM domain and actin-binding protein 1"
"2","K22952","L-tyrosine isonitrile synthase [EC:4.1.99.24]"
"2","K22823","non-structural maintenance of chromosomes element 3"
"2","K22563","COMM domain containing 7"
"2","K22310","L-ornithine Nalpha-acyltransferase [EC:2.3.2.30]"
"2","K21310","methanethiol S-methyltransferase [EC:2.1.1.334]"
"2","K20818","KxDL motif-containing protein 1"
"2","K20526","transgelin"
"2","K20477","RAB6A-GEF complex partner protein 2"
"2","K20296","vacuolar protein sorting-associated protein 51"
"2","K19686","ribonuclease VapC [EC:3.1.-.-]"
"2","K19673","tetratricopeptide repeat protein 21B"
"2","K19604","retinitis pigmentosa 9 protein"
"2","K19475","WAS/WASL-interacting protein"
"2","K19164","antitoxin CcdA"
"2","K19126","CRISPR system Cascade subunit CasE"
"2","K17868","diphthine methyl ester acylhydrolase [EC:3.1.1.97]"
"2","K17770","mitochondrial import receptor subunit TOM20"
"2","K17618","ubiquitin-like domain-containing CTD phosphatase 1 [EC:3.1.3.16]"
"2","K17430","large subunit ribosomal protein L49"
"2","K17292","tubulin-specific chaperone A"
"2","K17223","L-cysteine S-thiosulfotransferase [EC:2.8.5.2]"
"2","K16747","Bardet-Biedl syndrome 2 protein"
"2","K16473","intraflagellar transport protein 20"
"2","K15918","D-glycerate 3-kinase [EC:2.7.1.31]"
"2","K15449","tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]"
"2","K15028","translation initiation factor 3 subunit K"
"2","K14821","bud site selection protein 20"
"2","K14820","ribosome biogenesis protein BRX1"
"2","K14764","protein SHQ1"
"2","K14529","ribonuclease P protein subunit RPP14 [EC:3.1.26.5]"
"2","K14291","phosphorylated adapter RNA export protein"
"2","K14005","protein transport protein SEC31"
"2","K13640","MerR family transcriptional regulator, heat shock protein HspR"
"2","K13592","regulator of CtrA degradation"
"2","K13282","cyanophycinase [EC:3.4.15.6]"
"2","K13176","THO complex subunit 7"
"2","K12836","splicing factor U2AF 35 kDa subunit"
"2","K12668","oligosaccharyltransferase complex subunit epsilon"
"2","K12622","U6 snRNA-associated Sm-like protein LSm3"
"2","K12184","ESCRT-I complex subunit VPS28"
"2","K11939","inner membrane transporter RhtA"
"2","K11443","two-component system, cell cycle response regulator DivK"
"2","K10863","aprataxin [EC:3.1.11.7 3.1.11.8 3.1.12.2]"
"2","K10695","E3 ubiquitin-protein ligase RNF1/2 [EC:2.3.2.27]"
"2","K10606","E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]"
"2","K10295","F-box protein 9"
"2","K09989","uncharacterized protein"
"2","K09978","uncharacterized protein"
"2","K09922","uncharacterized protein"
"2","K09914","putative lipoprotein"
"2","K09716","D-aminoacyl-tRNA deacylase [EC:3.1.1.96]"
"2","K09550","prefoldin subunit 4"
"2","K08495","golgi SNAP receptor complex member 1"
"2","K08364","periplasmic mercuric ion binding protein"
"2","K08276","ecotin"
"2","K08065","nuclear transcription Y subunit beta"
"2","K08026","one cut domain, family member 1, hepatocyte nuclear factor 6"
"2","K07589","D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]"
"2","K07400","Fe/S biogenesis protein NfuA"
"2","K07213","copper chaperone"
"2","K07032","uncharacterized protein"
"2","K06923","uncharacterized protein"
"2","K06921","uncharacterized protein"
"2","K06874","zinc finger protein"
"2","K06218","mRNA interferase RelE/StbE"
"2","K06087","claudin"
"2","K05812","DTW domain-containing protein"
"2","K05301","sulfite dehydrogenase [EC:1.8.2.1]"
"2","K04798","prefoldin beta subunit"
"2","K04797","prefoldin alpha subunit"
"2","K03955","NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein"
"2","K03932","polyhydroxybutyrate depolymerase"
"2","K03590","cell division protein FtsA"
"2","K03554","recombination associated protein RdgC"
"2","K03135","transcription initiation factor TFIID subunit 11"
"2","K03025","DNA-directed RNA polymerase III subunit RPC6"
"2","K03019","DNA-directed RNA polymerase III subunit RPC11"
"2","K03016","DNA-directed RNA polymerases I, II, and III subunit RPABC3"
"2","K03014","DNA-directed RNA polymerases I, II, and III subunit RPABC2"
"2","K03012","DNA-directed RNA polymerase II subunit RPB4"
"2","K02949","small subunit ribosomal protein S11e"
"2","K02685","DNA primase large subunit"
"2","K02516","type II protein arginine methyltransferase [EC:2.1.1.320]"
"2","K02458","general secretion pathway protein I"
"2","K02269","cytochrome c oxidase subunit 7"
"2","K02268","cytochrome c oxidase subunit 6c"
"2","K02266","cytochrome c oxidase subunit 6a"
"2","K01704","3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]"
"2","K01578","malonyl-CoA decarboxylase [EC:4.1.1.9]"
"2","K01574","acetoacetate decarboxylase [EC:4.1.1.4]"
"2","K01174","micrococcal nuclease [EC:3.1.31.1]"
"2","K01052","lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13]"
"2","K00763","nicotinate phosphoribosyltransferase [EC:6.3.4.21]"
"2","K00661","maltose O-acetyltransferase [EC:2.3.1.79]"
"2","K00230","menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]"
"1","K23343","coiled-coil domain-containing protein 22"
"1","K23093","U6 snRNA phosphodiesterase [EC:3.1.4.-]"
"1","K22867","transmembrane protein 138"
"1","K22824","pre-mRNA-splicing regulator WTAP"
"1","K22762","desumoylating isopeptidase 1 [EC:3.4.-.-]"
"1","K22128","piezo-type mechanosensitive ion channel component 1/2"
"1","K21455","transcription factor CON7"
"1","K20794","N-alpha-acetyltransferase 40 [EC:2.3.1.257]"
"1","K20368","protein cornichon"
"1","K20359","PRA1 family protein 1"
"1","K20316","short coiled-coil protein"
"1","K20290","conserved oligomeric Golgi complex subunit 3"
"1","K19681","intraflagellar transport protein 52"
"1","K19400","leucine zipper transcription factor-like protein 1"
"1","K19125","CRISPR system Cascade subunit CasD"
"1","K18192","mitochondrial ATPase complex subunit ATP10"
"1","K18177","cytochrome c oxidase assembly factor 4"
"1","K17981","mitochondrial fission process protein 1"
"1","K17782","mitochondrial intermembrane space import and assembly protein 40"
"1","K17781","mitochondrial import inner membrane translocase subunit TIM13"
"1","K17606","immunoglobulin-binding protein 1"
"1","K17491","protein phosphatase 4 regulatory subunit 3"
"1","K16927","energy-coupling factor transport system substrate-specific component"
"1","K16535","lisH domain-containing protein FOPNL"
"1","K15433","RLL motif containing protein 1"
"1","K15263","cell growth-regulating nucleolar protein"
"1","K14838","nucleolar protein 15"
"1","K14769","U3 small nucleolar RNA-associated protein 11"
"1","K13907","cystatin-A/B"
"1","K13651","motility quorum-sensing regulator / GCU-specific mRNA interferase toxin"
"1","K13152","U11/U12 small nuclear ribonucleoprotein 20 kDa protein"
"1","K13106","pre-mRNA-splicing factor CWC26"
"1","K13105","proline-rich protein PRCC"
"1","K12980","lipid A oxidase"
"1","K12870","pre-mRNA-splicing factor ISY1"
"1","K12846","U4/U6.U5 tri-snRNP-associated protein 3"
"1","K12626","U6 snRNA-associated Sm-like protein LSm7"
"1","K12188","ESCRT-II complex subunit VPS22"
"1","K12161","ubiquitin related modifier 1"
"1","K12059","conjugal transfer pilus assembly protein TrbC"
"1","K11891","type VI secretion system protein ImpL"
"1","K11492","condensin-2 complex subunit G2"
"1","K11095","U1 small nuclear ribonucleoprotein C"
"1","K11088","small nuclear ribonucleoprotein D3"
"1","K10739","replication factor A2"
"1","K10704","ubiquitin-conjugating enzyme E2 variant"
"1","K10632","BRCA1-associated protein [EC:2.3.2.27]"
"1","K09984","uncharacterized protein"
"1","K09981","uncharacterized protein"
"1","K09923","uncharacterized protein"
"1","K09828","Delta24-sterol reductase [EC:1.3.1.72 1.3.1.-]"
"1","K09822","uncharacterized protein"
"1","K09807","uncharacterized protein"
"1","K09758","aspartate 4-decarboxylase [EC:4.1.1.12]"
"1","K08927","light-harvesting complex 1 beta chain"
"1","K08504","blocked early in transport 1"
"1","K08097","phosphosulfolactate synthase [EC:4.4.1.19]"
"1","K07794","putative tricarboxylic transport membrane protein"
"1","K07584","uncharacterized protein"
"1","K07396","putative protein-disulfide isomerase"
"1","K07199","5'-AMP-activated protein kinase, regulatory beta subunit"
"1","K07179","RIO kinase 2 [EC:2.7.11.1]"
"1","K07075","uncharacterized protein"
"1","K06962","uncharacterized protein"
"1","K06917","tRNA 2-selenouridine synthase [EC:2.9.1.-]"
"1","K06908","uncharacterized protein"
"1","K06905","uncharacterized protein"
"1","K06897","7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]"
"1","K06194","lipoprotein NlpD"
"1","K06171","nicastrin"
"1","K06118","UDP-sulfoquinovose synthase [EC:3.13.1.1]"
"1","K05808","putative sigma-54 modulation protein"
"1","K05306","phosphonoacetaldehyde hydrolase [EC:3.11.1.1]"
"1","K03872","elongin-C"
"1","K03860","phosphatidylinositol glycan, class Q"
"1","K03679","exosome complex component RRP4"
"1","K03619","hydrogenase-1 operon protein HyaE"
"1","K03595","GTPase"
"1","K03538","ribonuclease P protein subunit POP4 [EC:3.1.26.5]"
"1","K03139","transcription initiation factor TFIIF subunit beta [EC:3.6.4.12]"
"1","K03107","signal recognition particle subunit SRP68"
"1","K03013","DNA-directed RNA polymerases I, II, and III subunit RPABC1"
"1","K02977","small subunit ribosomal protein S27Ae"
"1","K02960","small subunit ribosomal protein S16e"
"1","K02920","large subunit ribosomal protein L36e"
"1","K02265","cytochrome c oxidase subunit 5b"
"1","K02188","cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"1","K02152","V-type H+-transporting ATPase subunit G"
"1","K02140","F-type H+-transporting ATPase subunit g"
"1","K02138","F-type H+-transporting ATPase subunit d"
"1","K02094","phycobilisome core linker protein"
"1","K01826","5-carboxymethyl-2-hydroxymuconate isomerase [EC:5.3.3.10]"
"1","K01512","acylphosphatase [EC:3.6.1.7]"
"1","K01478","arginine deiminase [EC:3.5.3.6]"
"1","K00901","diacylglycerol kinase (ATP) [EC:2.7.1.107]"
"1","K00769","xanthine phosphoribosyltransferase [EC:2.4.2.22]"
"1","K00476","aspartate beta-hydroxylase [EC:1.14.11.16]"
"1","K00406","cytochrome c oxidase cbb3-type subunit III"
"1","K00373","nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW"
