Abundance,ID,name
"7","PF18829","Importin repeat 6"
"7","PF18742","REase_DpnII-MboI"
"7","PF18741","REase_MTES_1575"
"7","PF18716","Vms1-associating treble clef domain"
"7","PF18602","Rap1a immunity proteins"
"7","PF18558","Helix-turn-helix domain"
"7","PF18421","Peptidase family M23 N-terminal domain"
"7","PF18392","COP9 signalosome complex subunit 7a helix I domain"
"7","PF18035","Bap31/Bap29 cytoplasmic coiled-coil domain"
"7","PF17940","Tetracyclin repressor-like, C-terminal domain"
"7","PF17832","Pre-PUA-like domain"
"7","PF17761","DUF1016 N-terminal domain"
"7","PF17668","Acetyltransferase (GNAT) domain"
"7","PF17312","Bacteriocin helveticin-J"
"7","PF17202","Single cache domain 3"
"7","PF17032","zinc-ribbon family"
"7","PF16515","Clathrin-binding domain of Huntingtin-interacting protein 1"
"7","PF16234","Domain of unknown function (DUF4892)"
"7","PF16017","BTB/POZ domain"
"7","PF16006","Nucleolar and spindle-associated protein"
"7","PF15976","CS1-pili formation C-terminal"
"7","PF15927","Cancer susceptibility candidate 1 N-terminus"
"7","PF15913","Furin-like repeat, cysteine-rich"
"7","PF15908","Hyaluronan mediated motility receptor C-terminal"
"7","PF15619","Ciliary protein causing Leber congenital amaurosis disease"
"7","PF15519","linker between RRM2 and RRM3 domains in RBM39 protein"
"7","PF15420","Alpha/beta-hydrolase family N-terminus"
"7","PF15341","Ribosome biogenesis protein SLX9"
"7","PF15311","Hydrolethalus syndrome protein 1 C-terminus"
"7","PF15159","Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y"
"7","PF15113","TMEM117 protein family"
"7","PF15072","Homologous recombination OB-fold protein"
"7","PF14966","DNA repair REX1-B"
"7","PF14836","Ubiquitin-like domain"
"7","PF14832","Putative oxalocrotonate tautomerase enzyme"
"7","PF14775","Sperm tail C-terminal domain"
"7","PF14752","Retinol binding protein receptor"
"7","PF14703","Cytosolic domain of 10TM putative phosphate transporter"
"7","PF14687","Domain of unknown function (DUF4460)"
"7","PF14521","Lysine-specific metallo-endopeptidase"
"7","PF14384","BrnA antitoxin of type II toxin-antitoxin system"
"7","PF14373","Superinfection immunity protein"
"7","PF14356","Domain of unknown function (DUF4403)"
"7","PF14345","GDYXXLXY protein"
"7","PF14302","Domain of unknown function (DUF4377)"
"7","PF14289","Domain of unknown function (DUF4369)"
"7","PF14267","Domain of unknown function (DUF4357)"
"7","PF14260","C4-type zinc-finger of DNA polymerase delta"
"7","PF14248","Domain of unknown function (DUF4345)"
"7","PF14072","DNA-sulfur modification-associated"
"7","PF14057","GGGtGRT protein"
"7","PF14027","Questin oxidase-like"
"7","PF14021","Tuberculosis necrotizing toxin"
"7","PF13867","Sin3 binding region of histone deacetylase complex subunit SAP30"
"7","PF13842","DDE_Tnp_1-like zinc-ribbon"
"7","PF13664","Domain of unknown function (DUF4149)"
"7","PF13619","KTSC domain"
"7","PF13597","Anaerobic ribonucleoside-triphosphate reductase"
"7","PF13591","MerR HTH family regulatory protein"
"7","PF13535","ATP-grasp domain"
"7","PF13399","LytR cell envelope-related transcriptional attenuator"
"7","PF12927","Domain of unknown function (DUF3835)"
"7","PF12786","GB virus C genotype envelope"
"7","PF12740","Cutinase"
"7","PF12686","Protein of unknown function (DUF3800)"
"7","PF12637","TSCPD domain"
"7","PF12616","Protein of unknown function (DUF3775)"
"7","PF12599","Protein of unknown function (DUF3768)"
"7","PF12557","Cob(I)alamin adenosyltransferase N terminal"
"7","PF12536","Patatin phospholipase"
"7","PF12505","Protein of unknown function (DUF3712)"
"7","PF12473","Kinesin protein"
"7","PF12394","Protein FAM135"
"7","PF12279","Protein of unknown function (DUF3619)"
"7","PF12276","Protein of unknown function (DUF3617)"
"7","PF12214","Cell cycle regulated microtubule associated protein"
"7","PF12174","RCD1-SRO-TAF4 (RST) plant domain"
"7","PF12142","Polyphenol oxidase middle domain"
"7","PF12047","Cytosine specific DNA methyltransferase replication foci domain"
"7","PF12013","Orsellinic acid/F9775 biosynthesis cluster protein D"
"7","PF12001","Domain of unknown function (DUF3496)"
"7","PF11990","Protein of unknown function (DUF3487)"
"7","PF11981","Domain of unknown function (DUF3482)"
"7","PF11938","TLR4 regulator and MIR-interacting MSAP"
"7","PF11875","DnaJ-like protein C11, C-terminal"
"7","PF11742","Protein of unknown function (DUF3302)"
"7","PF11681","Bacteriophage KPP10, Structural protein ORF10"
"7","PF11398","Protein of unknown function (DUF2813)"
"7","PF11277","Mediator complex subunit 24 N-terminal"
"7","PF11272","Protein of unknown function (DUF3072)"
"7","PF10993","Protein of unknown function (DUF2818)"
"7","PF10982","Protein of unknown function (DUF2789)"
"7","PF10981","Protein of unknown function (DUF2788)"
"7","PF10881","Protein of unknown function (DUF2726)"
"7","PF10636","Hemin uptake protein hemP"
"7","PF10591","Secreted protein acidic and rich in cysteine Ca binding region"
"7","PF10510","Phosphatidylinositol-glycan biosynthesis class S protein"
"7","PF10406","Transcription factor TFIID complex subunit 8 C-term"
"7","PF10367","Vacuolar sorting protein 39 domain 2"
"7","PF10363","Required for nuclear transport of RNA pol II C-terminus 1"
"7","PF10107","Endonuclease related to archaeal Holliday junction resolvase"
"7","PF10103","Zincin-like metallopeptidase"
"7","PF10074","Uncharacterized conserved protein (DUF2285)"
"7","PF10043","Predicted periplasmic lipoprotein (DUF2279)"
"7","PF09929","Putative PD-(D/E)XK phosphodiesterase (DUF2161)"
"7","PF09860","Uncharacterized protein conserved in bacteria (DUF2087)"
"7","PF09820","Predicted AAA-ATPase"
"7","PF09728","Myosin-like coiled-coil protein"
"7","PF09673","Type-F conjugative transfer system pilin assembly protein"
"7","PF09649","Histone chaperone domain CHZ"
"7","PF09605","Hypothetical bacterial integral membrane protein (Trep_Strep)"
"7","PF09488","Mannosyl-3-phosphoglycerate synthase (osmo_MPGsynth)"
"7","PF09414","RNA ligase"
"7","PF09242","Flavocytochrome c sulphide dehydrogenase, flavin-binding"
"7","PF09224","Domain of unknown function (DUF1961)"
"7","PF09129","Cholesterol oxidase, substrate-binding"
"7","PF08911","NUP50 (Nucleoporin 50 kDa)"
"7","PF08590","Domain of unknown function (DUF1771)"
"7","PF08561","Mitochondrial ribosomal protein L37"
"7","PF08433","Chromatin associated protein KTI12"
"7","PF08353","MurT ligase C-terminal"
"7","PF08343","Ribonucleotide reductase N-terminal"
"7","PF08320","PIG-X / PBN1"
"7","PF08294","TIM21"
"7","PF08273","Zinc-binding domain of primase-helicase"
"7","PF08232","Striatin family"
"7","PF08170","POPLD (NUC188) domain"
"7","PF08151","FerI (NUC094) domain"
"7","PF08068","DKCLD (NUC011) domain"
"7","PF08009","CDP-alcohol phosphatidyltransferase 2"
"7","PF07959","L-fucokinase"
"7","PF07904","Chromatin modification-related protein EAF7"
"7","PF07856","Mediator of CRAC channel activity"
"7","PF07527","Hairy Orange"
"7","PF07509","Protein of unknown function (DUF1523)"
"7","PF07491","Protein phosphatase inhibitor"
"7","PF07404","Telomere-binding protein beta subunit (TEBP beta)"
"7","PF07378","Flagellar protein FlbT"
"7","PF07336","Putative stress-induced transcription regulator"
"7","PF07309","Flagellar protein FlaF"
"7","PF06505","Activator of aromatic catabolism"
"7","PF06348","Protein of unknown function (DUF1059)"
"7","PF06295","Protein of unknown function (DUF1043)"
"7","PF06229","FRG1-like domain"
"7","PF06054","Competence protein CoiA-like family"
"7","PF05974","Domain of unknown function (DUF892)"
"7","PF05908","Poly-gamma-glutamate hydrolase"
"7","PF05871","ESCRT-II complex subunit"
"7","PF05826","Phospholipase A2"
"7","PF05793","Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)"
"7","PF05285","SDA1, conserved domain"
"7","PF05276","SH3 domain-binding protein 5 (SH3BP5)"
"7","PF05255","Uncharacterised protein family (UPF0220)"
"7","PF05141","Pyoverdine/dityrosine biosynthesis protein"
"7","PF05069","Phage virion morphogenesis family"
"7","PF05047","Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain"
"7","PF05046","Mitochondrial large subunit ribosomal protein (Img2)"
"7","PF04985","Phage tail tube protein FII"
"7","PF04855","SNF5 / SMARCB1 / INI1"
"7","PF04816","tRNA (adenine(22)-N(1))-methyltransferase"
"7","PF04796","Plasmid encoded RepA protein"
"7","PF04479","RTA1 like protein"
"7","PF04448","Protein of unknown function (DUF551)"
"7","PF04342","Putative member of DMT superfamily (DUF486)"
"7","PF04263","Thiamin pyrophosphokinase, catalytic domain"
"7","PF04218","CENP-B N-terminal DNA-binding domain"
"7","PF04106","Autophagy protein ATG5, UblB domain"
"7","PF04074","YhcH/YjgK/YiaL"
"7","PF03956","Lysine exporter LysO"
"7","PF03940","Male specific sperm protein"
"7","PF03847","Transcription initiation factor TFIID subunit A"
"7","PF03843","Outer membrane lipoprotein Slp family"
"7","PF03785","Peptidase family C25, C terminal ig-like domain"
"7","PF03683","Uncharacterised protein family (UPF0175)"
"7","PF03611","PTS system sugar-specific permease component"
"7","PF03299","Transcription factor AP-2"
"7","PF03288","Poxvirus D5 protein-like"
"7","PF03161","LAGLIDADG DNA endonuclease family"
"7","PF02624","YcaO cyclodehydratase, ATP-ad Mg2+-binding"
"7","PF02594","Uncharacterised ACR, YggU family COG1872"
"7","PF02194","PXA domain"
"7","PF01983","Guanylyl transferase CofC like"
"7","PF01922","SRP19 protein"
"7","PF01607","Chitin binding Peritrophin-A domain"
"7","PF01473","Putative cell wall binding repeat"
"7","PF01414","Delta serrate ligand"
"7","PF01076","Plasmid recombination enzyme"
"7","PF01044","Vinculin family"
"7","PF00907","T-box"
"7","PF00836","Stathmin family"
"7","PF00833","Ribosomal S17"
"7","PF00653","Inhibitor of Apoptosis domain"
"7","PF00631","GGL domain"
"7","PF00611","Fes/CIP4, and EFC/F-BAR homology domain"
"7","PF00594","Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain"
"7","PF00402","Calponin family repeat"
"7","PF00178","Ets-domain"
"7","PF00061","Lipocalin / cytosolic fatty-acid binding protein family"
"7","PF00031","Cystatin domain"
"6","PF21815","PdeA-like PAS domain"
"6","PF21708","Galactocerebrosidase, C-terminal lectin domain"
"6","PF21683","Mu phage baseplate assembly protein GpP-like, N-terminal"
"6","PF21547","TELO2-interacting protein 1"
"6","PF21387","Baseplate structural protein gp6, C-terminal domain I"
"6","PF21250","Glycoside phosphorylase supersandwich domain"
"6","PF21203","ER membrane protein complex subunit 10"
"6","PF21181","SsfX3, N-terminal domain"
"6","PF21117","MRB1590 C-terminal domain"
"6","PF21025","Formamidopyrimidine-DNA glycosylase C-terminal domain"
"6","PF20917","Asparaginal-tRNA synthetase, N-terminal domain"
"6","PF20725","Domain of unknown function (DUF6832)"
"6","PF20674","Prealbumin-like fold domain"
"6","PF20663","Conserved oligomeric Golgi complex subunit 4, N-terminal"
"6","PF20607","Family of unknown function (DUF6800)"
"6","PF20578","Atrophied bacterial Ig domain"
"6","PF20331","Family of unknown function (DUF6626)"
"6","PF20262","Protein UNC80 C-terminal region"
"6","PF20238","Copper acquisition factor BIM1-like"
"6","PF20181","Family of unknown function (DUF6544)"
"6","PF20126","Family of unknown function (DUF6516)"
"6","PF20080","ALTTAQ repeat"
"6","PF19852","Family of unknown function (DUF6327)"
"6","PF19742","Family of unknown function (DUF6231)"
"6","PF19704","DNA-PKcs, CC5"
"6","PF19425","Csd3 second domain"
"6","PF19349","Family of unknown function (DUF5927)"
"6","PF19309","Frem protein N-terminal domain"
"6","PF19173","Family of unknown function (DUF5855)"
"6","PF18919","Family of unknown function (DUF5670)"
"6","PF18864","AbiTii"
"6","PF18841","Beta solenoid repeat from Dextranase"
"6","PF18647","Alpha-galactosyl-binding fungal lectin"
"6","PF18603","L-amino acid ligase C-terminal domain 2"
"6","PF18462","Domain of unknown function (DUF5612)"
"6","PF18311","Exosome complex exonuclease Rrp40 N-terminal domain"
"6","PF18294","Peptidase S41 N-terminal domain"
"6","PF18253","Hsp70-interacting protein N N-terminal domain"
"6","PF18205","VPDSG-CTERM motif"
"6","PF18097","Vta1 C-terminal domain"
"6","PF17994","Galactofuranosyltransferase 2 N-terminal"
"6","PF17985","SipA vinculin binding site"
"6","PF17875","RPA43 OB domain in RNA Pol I"
"6","PF17425","Arylsulfotransferase Ig-like domain"
"6","PF17407","Nrap protein domain 6"
"6","PF17187","Svf1-like C-terminal lipocalin-like domain"
"6","PF17047","Synaptotagmin-like mitochondrial-lipid-binding domain"
"6","PF16987","KIX domain"
"6","PF16872","Putative phage abortive infection protein"
"6","PF16815","Protein HRI1"
"6","PF16750","Sensor domain of 2-component histidine kinase"
"6","PF16746","BAR domain of APPL family"
"6","PF16702","Domain of unknown function (DUF5063)"
"6","PF16589","BRCT domain, a BRCA1 C-terminus domain"
"6","PF16548","Flagellar assembly protein T, N-terminal domain"
"6","PF16488","Argonaute linker 2 domain"
"6","PF16286","Domain of unknown function (DUF4932)"
"6","PF16278","C2HE / C2H2 / C2HC zinc-binding finger"
"6","PF16215","Protein of unknown function (DUF4876)"
"6","PF16117","Domain of unknown function (DUF4833)"
"6","PF16065","Domain of unknown function (DUF4807)"
"6","PF14881","Tubulin domain"
"6","PF14873","N-terminal domain of BNR-repeat neuraminidase"
"6","PF14858","Cilia- and flagella-associated protein 54"
"6","PF14857","TMEM151 family"
"6","PF14711","Respiratory nitrate reductase beta C-terminal"
"6","PF14666","Rapamycin-insensitive companion of mTOR, middle domain"
"6","PF14663","Rapamycin-insensitive companion of mTOR RasGEF_N domain"
"6","PF14655","Rab3 GTPase-activating protein regulatory subunit N-terminus"
"6","PF14619","Snf2-ATP coupling, chromatin remodelling complex"
"6","PF14429","C2 domain in Dock180 and Zizimin proteins"
"6","PF14376","Haem-binding domain"
"6","PF14333","Domain of unknown function (DUF4389)"
"6","PF14222","Cell morphogenesis N-terminal"
"6","PF14026","Nickel responsive protein SCO4226-like"
"6","PF13910","Domain of unknown function (DUF4209)"
"6","PF13895","Immunoglobulin domain"
"6","PF13893","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
"6","PF13749","Putative ATP-dependent DNA helicase recG C-terminal"
"6","PF13556","PucR C-terminal helix-turn-helix domain"
"6","PF13346","ABC-2 family transporter protein"
"6","PF13298","DNA polymerase Ligase (LigD)"
"6","PF13281","MAP3K TRAFs-binding domain"
"6","PF13254","Domain of unknown function (DUF4045)"
"6","PF13156","Restriction endonuclease"
"6","PF12934","FTO C-terminal domain"
"6","PF12834","Phage integrase, N-terminal"
"6","PF12755","Vacuolar 14 Fab1-binding region"
"6","PF12735","TRAPP trafficking subunit Trs65"
"6","PF12660","Putative zinc-finger of transcription factor IIIC complex"
"6","PF12641","Flavodoxin domain"
"6","PF12640","UPF0489 domain"
"6","PF12572","Protein of unknown function (DUF3752)"
"6","PF12487","Protein of unknown function (DUF3703)"
"6","PF12371","Transmembrane protein 131-like N-terminal"
"6","PF12092","Protein of unknown function (DUF3568)"
"6","PF12044","Putative peptidase family"
"6","PF11871","Domain of unknown function (DUF3391)"
"6","PF11869","Protein of unknown function (DUF3389)"
"6","PF11863","Protein of unknown function (DUF3383)"
"6","PF11858","Domain of unknown function (DUF3378)"
"6","PF11453","Protein of unknown function (DUF2950)"
"6","PF11293","Protein of unknown function (DUF3094)"
"6","PF11284","Protein of unknown function (DUF3085)"
"6","PF11273","Protein of unknown function (DUF3073)"
"6","PF11143","Protein of unknown function (DUF2919)"
"6","PF11093","Mitochondrial export protein Som1"
"6","PF11062","Protein of unknown function (DUF2863)"
"6","PF11008","Protein of unknown function (DUF2846)"
"6","PF10927","Protein of unknown function (DUF2738)"
"6","PF10719","Late competence development protein ComFB"
"6","PF10694","Protein of unknown function (DUF2500)"
"6","PF10691","Protein of unknown function (DUF2497)"
"6","PF10647","Lipoprotein LpqB beta-propeller domain"
"6","PF10633","NPCBM-associated, NEW3 domain of alpha-galactosidase"
"6","PF10601","LITAF-like zinc ribbon domain"
"6","PF10537","ATP-utilising chromatin assembly and remodelling N-terminal"
"6","PF10528","GLEYA domain"
"6","PF10119","Predicted methyltransferase regulatory domain"
"6","PF10096","Uncharacterized protein conserved in bacteria (DUF2334)"
"6","PF10033","Autophagy-related protein 13"
"6","PF10029","Predicted periplasmic protein (DUF2271)"
"6","PF09954","Uncharacterized protein conserved in bacteria (DUF2188)"
"6","PF09951","Protein of unknown function (DUF2185)"
"6","PF09925","Predicted membrane protein (DUF2157)"
"6","PF09849","Uncharacterized protein conserved in bacteria (DUF2076)"
"6","PF09805","Nucleolar protein 12 (25kDa)"
"6","PF09550","Phage tail assembly chaperone protein, TAC"
"6","PF09386","Antitoxin ParD"
"6","PF09383","NIL domain"
"6","PF09227","Bubble protein"
"6","PF09195","Restriction endonuclease BglII"
"6","PF09079","CDC6, C terminal winged helix domain"
"6","PF09043","D-Lysine 5,6-aminomutase TIM-barrel domain of alpha subunit"
"6","PF09032","Siah interacting protein, N terminal"
"6","PF08763","Voltage gated calcium channel IQ domain"
"6","PF08701","GNL3L/Grn1 putative GTPase"
"6","PF08652","RAI1 like PD-(D/E)XK nuclease"
"6","PF08633","Rox3 mediator complex subunit"
"6","PF08626","Transport protein Trs120 or TRAPPC9, TRAPP II complex subunit"
"6","PF08535","KorB domain"
"6","PF08524","rRNA processing"
"6","PF08457","Sfi1 spindle body protein"
"6","PF08063","PADR1 domain, zinc ribbon fold"
"6","PF08019","Phosphoethanolamine transferase EptA/EptB"
"6","PF07967","C3HC zinc finger-like"
"6","PF07855","Autophagy-related protein 101"
"6","PF07720","Tetratricopeptide repeat"
"6","PF07525","SOCS box"
"6","PF07302","AroM protein"
"6","PF07183","Protein of unknown function (DUF1403)"
"6","PF06849","Protein of unknown function (DUF1246)"
"6","PF06807","Pre-mRNA cleavage complex II protein Clp1"
"6","PF06744","Type VI secretion protein IcmF C2-like domain"
"6","PF06638","Strabismus protein"
"6","PF06624","Ribosome associated membrane protein RAMP4"
"6","PF06586","TraK protein"
"6","PF06475","Putative glycolipid-binding"
"6","PF06327","Adenylate cyclase, conserved domain"
"6","PF06233","Usg-like family"
"6","PF06048","Domain of unknown function (DUF927)"
"6","PF06005","Cell division protein ZapB"
"6","PF05873","ATP synthase D chain, mitochondrial (ATP5H)"
"6","PF05772","NinB protein"
"6","PF05643","Putative lipoprotein GNA1162-like"
"6","PF05605","Drought induced 19 protein (Di19), zinc-binding"
"6","PF05521","Phage head-tail joining protein"
"6","PF05477","Surfeit locus protein 2 (SURF2)"
"6","PF05231","MASE1"
"6","PF05184","Saposin-like type B, region 1"
"6","PF05129","Transcription elongation factor Elf1 like"
"6","PF05037","Protein of unknown function (DUF669)"
"6","PF04957","Ribosome modulation factor"
"6","PF04924","Poxvirus A6 protein"
"6","PF04919","Protein of unknown function (DUF655)"
"6","PF04837","MbeB-like, N-term conserved region"
"6","PF04516","CP2 transcription factor"
"6","PF04509","CheC-like family"
"6","PF04505","Interferon-induced transmembrane protein"
"6","PF04485","Phycobilisome degradation protein nblA"
"6","PF04476","4-HFC-P synthase"
"6","PF04419","Small EDRK-rich factor 1/2-like, N-terminal"
"6","PF04383","KilA-N domain"
"6","PF04294","VanW like protein"
"6","PF04233","Phage Mu protein F like protein"
"6","PF04122","ell wall binding domain 2 (CWB2)"
"6","PF04114","Gaa1-like, GPI transamidase component"
"6","PF04081","DNA polymerase delta, subunit 4"
"6","PF04017","Domain of unknown function (DUF366)"
"6","PF03990","G5-linked-Ubiquitin-like domain"
"6","PF03939","Ribosomal protein L23, N-terminal domain"
"6","PF03886","ABC-type transport auxiliary lipoprotein component"
"6","PF03656","Pam16"
"6","PF03475","YiiM-like, 3-alpha helix domain"
"6","PF03345","Oligosaccharyltransferase 48 kDa subunit beta"
"6","PF03271","EB1-like C-terminal motif"
"6","PF03168","Late embryogenesis abundant protein"
"6","PF03166","MH2 domain"
"6","PF03114","BAR domain"
"6","PF02765","Telomeric single stranded DNA binding POT1/CDC13"
"6","PF02501","Type II secretion system (T2SS), protein I"
"6","PF02349","Major surface glycoprotein"
"6","PF02297","Cytochrome oxidase c subunit VIb"
"6","PF02296","Alpha adaptin AP2, C-terminal domain"
"6","PF02269","Transcription initiation factor IID, 18kD subunit"
"6","PF02252","Proteasome activator pa28 beta subunit"
"6","PF02072","Prepro-orexin"
"6","PF02002","TFIIE alpha subunit"
"6","PF01900","Rpp14/Pop5 family"
"6","PF01771","Viral alkaline exonuclease"
"6","PF01643","Acyl-ACP thioesterase N-terminal domain"
"6","PF01599","Ribosomal protein S27a"
"6","PF00874","PRD domain"
"6","PF00868","Transglutaminase family"
"6","PF00336","DNA polymerase (viral) C-terminal domain"
"6","PF00332","Glycosyl hydrolases family 17"
"5","PF21744","BAHCC1-like, Tudor domain"
"5","PF21714","Circadian clock protein KaiA, N-terminal domain"
"5","PF21516","YqeH-like, C-terminal"
"5","PF21507","Sputnik minor capsid protein V18/19"
"5","PF21392","Ubiquinone biosynthesis protein COQ9, N-terminal domain"
"5","PF21351","Tetracyclin repressor-like, C-terminal domain"
"5","PF21293","Ribonuclease D, C-terminal HRDC domain"
"5","PF21233","Ribosomal oxygenase 1, C-terminal winged helix domain"
"5","PF21126","Katanin p60 subunit A1, MIT domain"
"5","PF21031","WDR54"
"5","PF20967","MASE7"
"5","PF20911","Major capsid protein GP7"
"5","PF20882","Kinetochore protein Sos7"
"5","PF20719","Mediator complex subunit 16, C-terminal"
"5","PF20666","Centromere/kinetochore protein zw10, C-terminal"
"5","PF20662","Conserved oligomeric Golgi complex subunit 4, C-terminal"
"5","PF20651","Exocyst complex component EXOC6/Sec15, N-terminal"
"5","PF20481","Domain of unknown function (DUF6721)"
"5","PF20467","MmeI, C-terminal domain"
"5","PF20409","SnoaL-like domain"
"5","PF20319","Family of unknown function (DUF6614)"
"5","PF20282","C-terminal domain 6 of the ABC-three component (ABC-3C) systems"
"5","PF20246","Family of unknown function (DUF6601)"
"5","PF20170","Plexin cytoplasmic RhoGTPase-binding domain"
"5","PF20114","Family of unknown function (DUF6504)"
"5","PF20014","GTPase-associated protein 1, middle domain"
"5","PF19994","GTPase-associated system helical domain"
"5","PF19902","Family of unknown function (DUF6375)"
"5","PF19889","Domain of unknown function (DUF6362)"
"5","PF19799","Family of unknown function (DUF6282)"
"5","PF19778","Endonuclease domain"
"5","PF19728","Family of unknown function (DUF6220)"
"5","PF19662","Family of unknown function (DUF6165)"
"5","PF19574","Outer membrane lipoprotein carrier protein LolA-like"
"5","PF19516","Family of unknown function (DUF6049)"
"5","PF19363","Family of unknown function (DUF5939)"
"5","PF19270","F-box only protein C-terminal region"
"5","PF19208","Family of unknown function (DUF5880)"
"5","PF19187","PafC helix-turn-helix domain"
"5","PF19165","Family of unknown function (DUF5847)"
"5","PF18953","SAP domain-containing new25"
"5","PF18927","Glycosyl-4,4'-diaponeurosporenoate acyltransferase"
"5","PF18902","Domain of unknown function (DUF5658)"
"5","PF18793","Nitrous oxide reductase propeller repeat 2"
"5","PF18784","CRM1 / Exportin repeat 2"
"5","PF18755","Restriction Enzyme Adenine Methylase Associated"
"5","PF18746","Alpha-glutamyl/putrescinyl thymine pyrophosphorylase clade 3"
"5","PF18722","MazG C-terminal domain"
"5","PF18481","Domain of unknown function (DUF5616)"
"5","PF18412","Outer-membrane lipoprotein Wza C-terminal domain"
"5","PF18188","Prim-pol 4"
"5","PF18163","SLOG cluster2"
"5","PF18009","4Fe-4S iron-sulfur cluster binding domain"
"5","PF17964","Bacterial Ig domain"
"5","PF17516","ProQ C-terminal domain"
"5","PF17336","Family of unknown function (DUF5368)"
"5","PF17319","Family of unknown function (DUF5362)"
"5","PF17287","POTRA domain"
"5","PF17172","Glutathione S-transferase N-terminal domain"
"5","PF17166","Domain of unknown function (DUF5126)"
"5","PF17088","Uncharacterised protein family"
"5","PF16990","Carbohydrate binding module (family 35)"
"5","PF16816","DotD protein"
"5","PF16672","Ragulator complex protein LAMTOR5"
"5","PF16669","Tetratricopeptide repeat protein 5 OB fold domain"
"5","PF16371","N terminal of Calcineurin-like phosphoesterase"
"5","PF16289","PIN domain"
"5","PF16285","Domain of unknown function (DUF4931) N-terminal domain"
"5","PF16266","Domain of unknown function (DUF4919)"
"5","PF16262","Domain of unknown function (DUF4916)"
"5","PF16183","Kinesin-associated"
"5","PF16178","Dimerisation domain of Ca+-activated chloride-channel, anoctamin"
"5","PF16168","Adhesin of bacterial autotransporter system, probable stalk"
"5","PF16165","Ferlin C-terminus"
"5","PF15608","PELOTA RNA binding domain"
"5","PF15294","Leucine zipper"
"5","PF14826","FACT complex subunit SPT16 N-terminal lobe domain"
"5","PF14790","Tetrahydrodipicolinate N-succinyltransferase N-terminal"
"5","PF14710","Respiratory nitrate reductase alpha N-terminal"
"5","PF14518","Iron-containing redox enzyme"
"5","PF14445","Prokaryotic RING finger family 2"
"5","PF14329","Domain of unknown function (DUF4386)"
"5","PF14286","DHHW protein"
"5","PF14175","YaaC-like Protein"
"5","PF14085","Domain of unknown function (DUF4265)"
"5","PF14079","Domain of unknown function (DUF4260)"
"5","PF14019","Protein of unknown function (DUF4235)"
"5","PF13919","Asx homology domain"
"5","PF13886","Domain of unknown function (DUF4203)"
"5","PF13878","zinc-finger of acetyl-transferase ESCO"
"5","PF13858","Protein of unknown function (DUF4199)"
"5","PF13816","Haem-containing dehydratase"
"5","PF13787","Protein of unknown function with HXXEE motif"
"5","PF13756","Stimulus-sensing domain"
"5","PF13723","Beta-ketoacyl synthase, N-terminal domain"
"5","PF13682","Chemoreceptor zinc-binding domain"
"5","PF13569","Domain of unknown function (DUF4132)"
"5","PF13470","PIN domain"
"5","PF13363","Beta-galactosidase, domain 3"
"5","PF13233","Complex1_LYR-like"
"5","PF13196","Protein of unknown function (DUF4012)"
"5","PF13109","AsmA-like C-terminal region"
"5","PF13031","Protein of unknown function (DUF3892)"
"5","PF12935","Vesicle coat trafficking protein Sec16 N-terminus"
"5","PF12931","Sec23-binding domain of Sec16"
"5","PF12871","Pre-mRNA-splicing factor 38-associated hydrophilic C-term"
"5","PF12805","FUSC-like inner membrane protein yccS"
"5","PF12790","Type VI secretion lipoprotein, VasD, EvfM, TssJ, VC_A0113"
"5","PF12789","Phage tail repeat like"
"5","PF12573","2-oxoisovalerate dehydrogenase E1 alpha subunit N terminal"
"5","PF12464","Maltose acetyltransferase"
"5","PF12439","Glycogen debranching enzyme N terminal"
"5","PF12395","Protein of unknown function"
"5","PF12391","Protocatechuate 3,4-dioxygenase beta subunit N terminal"
"5","PF12388","Dual-action HEIGH metallo-peptidase"
"5","PF12367","Pyruvate ferredoxin oxidoreductase beta subunit C terminal"
"5","PF12330","Haspin like kinase domain"
"5","PF12147","Putative methyltransferase"
"5","PF12086","Protein of unknown function (DUF3563)"
"5","PF12051","Protein of unknown function (DUF3533)"
"5","PF12012","Domain of unknown function (DUF3504)"
"5","PF11885","Protein of unknown function (DUF3405)"
"5","PF11864","Domain of unknown function (DUF3384)"
"5","PF11836","Phage tail tube protein, GTA-gp10"
"5","PF11769","Protein of unknown function (DUF3313)"
"5","PF11702","Protein of unknown function (DUF3295)"
"5","PF11701","Myosin-binding striated muscle assembly central"
"5","PF11571","Mediator complex subunit 27"
"5","PF11551","Outer membrane protein Omp28"
"5","PF11543","Nuclear pore localisation protein NPL4"
"5","PF11446","Protein of unknown function (DUF2897)"
"5","PF11416","Syntaxin-5 N-terminal, Sly1p-binding domain"
"5","PF11326","Protein of unknown function (DUF3128)"
"5","PF11296","Protein of unknown function (DUF3097)"
"5","PF11225","Protein of unknown function (DUF3024)"
"5","PF11213","Protein of unknown function (DUF3006)"
"5","PF11103","Protein of unknown function (DUF2887)"
"5","PF11091","Tail-tube assembly protein"
"5","PF11072","Protein of unknown function (DUF2859)"
"5","PF11009","Monothiol bacilliredoxin BrxC"
"5","PF10987","Protein of unknown function (DUF2806)"
